Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000665918874','1000020410861029',day-of-the-dead-butterflies-sports-bra,,,,,,,,,,White,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygqxtaojygqBdemrv.jpeg,8,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygqxtaojygqBdemrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918874','1000020410861030',day-of-the-dead-butterflies-sports-bra,,,,,,,,,,White,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygqxtaojygqBdemrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918874','1000020410861031',day-of-the-dead-butterflies-sports-bra,,,,,,,,,,White,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygqxtaojygqBdemrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918874','1000020410861032',day-of-the-dead-butterflies-sports-bra,,,,,,,,,,White,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygqxtaojygqBdemrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918874','1000020410861033',day-of-the-dead-butterflies-sports-bra,,,,,,,,,,White,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygqxtaojygqBdemrs.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918876','1000020410861052',b-w-ugly-christmas-plus-size-leggings,B&W Ugly Christmas Plus Size Leggings,"<p>Spread some holiday cheer with the DAKOfits B&amp;W Ugly Christmas Plus Size Leggings. These leggings showcase a detailed, knitted-like pattern of reindeer, snowflakes, and Christmas trees in a classic black and white design. Designed for curvier figures, these leggings bring festive comfort and confidence to your active or casual wardrobe all season long.</p>

<h2>Why You'll Love It</h2>
<ul>
  <li>Full-length coverage for confident wear at the gym or while running errands.</li>
  <li>Designed for plus sizes XXL (2XL) to XXXXXXL (6XL).</li>
  <li>Squat-proof fabric ensures complete coverage and confidence during workouts.</li>
  <li>A wide, comfortable waistband stays in place without digging or rolling.</li>
  <li>Buttery-soft fabric feels like a second skin, offering ultimate comfort.</li>
  <li>The all-over print wraps seamlessly around the leg, creating a flattering and festive look.</li>
  <li>Perfect for yoga, running, or simply spreading holiday joy.</li>
  <li>Made from a blend of high-quality, 4-way stretch fabric that moves with you.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/black-reindeer-christmas-plus-size-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Black Reindeer Christmas Plus Size Leggings</a></li>
  <li><a href=""/products/christmas-flamingo-patterned-plus-size-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Christmas Flamingo Patterned Plus Size Leggings</a></li>
  <li><a href=""/products/red-reindeer-plus-size-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Red Reindeer Plus Size Leggings</a></li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/how-to-know-if-your-leggings-are-squat-proof"" style=""color: #00d1b5; text-decoration: underline;"">How to Know if your Leggings are Squat Proof</a></li>
<li><a href=""/blogs/news/healthy-new-years-resolutions-post-christmas-detox-plan"" style=""color: #00d1b5; text-decoration: underline;"">Healthy New Year's Resolutions: Post-Christmas Detox Plan</a></li>
</ul>",DAKOfits,Plus Size Leggings,"active wear,activewear,black,bright,christmas,christmas tree,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fitness,gym,gym / workout,gymwear,plus,plus size,reindeer,reindeers,snow,snowflake,snowflakes,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga wear,yogawear,zen,zen yoga",TRUE,,,Size,2XL,,,,,,234,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemzq.jpeg,1,Women's black and white christmas pattern plus size leggings front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemzq.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918876','1000020410861053',b-w-ugly-christmas-plus-size-leggings,,,,,,,,,,3XL,,,,,,242,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemry.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemzq.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918876','1000020410861054',b-w-ugly-christmas-plus-size-leggings,,,,,,,,,,4XL,,,,,,282,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemrx.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemzq.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918876','1000020410861055',b-w-ugly-christmas-plus-size-leggings,,,,,,,,,,5XL,,,,,,310,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemrz.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemzq.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918876','1000020410861056',b-w-ugly-christmas-plus-size-leggings,,,,,,,,,,6XL,,,,,,336,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygxxtaojygqBdemzq.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918877','1000020410861057',olive-green-leopard-skin-meggings,Olive Green Leopard Skin Meggings,"<p>Embrace your wild side with the Olive Green Leopard Skin Meggings from DAKOfits. This design features a classic leopard spot print in dark brown and black, set against a vibrant, earthy olive green background. Designed for the confident man who isn't afraid to stand out, these meggings are the perfect fusion of style and performance.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>The super soft and stretchy material makes these meggings the perfect choice for a variety of activities, wear them on their own or under shorts.</li>
 <li>Showcase your individuality with a bold and stylish leopard print, ensuring you always make a statement, whether at the gym or out and about.</li>
 <li>Made from a high-performance fabric that provides superior support and flexibility during workouts, enhancing your mobility and comfort.</li>
 <li>Enjoy unrestricted movement with the four-way stretch fabric, allowing you to perform your best in any activity without limitations.</li>
 <li>Experience a comfortable and secure fit that stays in place, so you can focus on your workout without constant adjustments.</li>
 <li>Easy to care for and maintain, these meggings are machine washable, allowing you to enjoy their vibrant design and superior performance time and time again.</li>
 <li>Squat-proof and non-see-through, providing complete confidence and coverage during even the most intense workouts.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/olive-green-leopard-skin-youth-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Olive Green Leopard Skin Youth Leggings</a></li>
  <li><a href=""/products/olive-green-leopard-skin-yoga-shorts"" style=""color: #00d1b5; text-decoration: underline;"">Olive Green Leopard Skin Yoga Shorts</a></li>
  <li><a href=""/products/olive-green-leopard-skin-biker-shorts"" style=""color: #00d1b5; text-decoration: underline;"">Olive Green Leopard Skin Bike Shorts</a></li>
</ul>
<h2>From the Blog</h2>
<ul>
<li><a href=""/blogs/news/the-best-leggings-for-work"" style=""color: #00d1b5; text-decoration: underline;"">8 Best Leggings For Work</a></li>
<li><a href=""/blogs/news/2017s-biggest-color-trend-stylish-ways-to-wear-green-leggings"" style=""color: #00d1b5; text-decoration: underline;"">2022's Biggest Color Trend: Awesome Ways to Wear Green</a></li>
</ul>

<!--rfx4-related-orphans-->
<p><strong>You may also like:</strong> <a href=""https://DAKOfits.com/products/olive-green-velvet-bike-shorts-2"">Olive Green Velvet Bike Shorts</a> · <a href=""https://DAKOfits.com/products/velvet-olive-green-bike-shorts-2"">Velvet Olive Green Bike Shorts</a></p>
",DAKOfits,Meggings,"acitvewear,active wear,activewear,animal,animal print,animal skin,animal themed,black,bright,bright green,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark green,fitness,fitness leggings,green,gym,gym / workout,gymwear,leggings sportswear,leopard,leopard print,leopard skin,leopard spots,meggings,men,mens,mens leggings,olive green,sport,sports,sports wear,sportswear,vibrant,yoga,yoga wear,yogawear,zen,zen yoga,zen zen yoga",TRUE,,,Size,XS,,,,,,173,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,1,Men's olive green leopard print meggings front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918877','1000020410861058',olive-green-leopard-skin-meggings,,,,,,,,,,S,,,,,,184,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzr.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918877','1000020410861059',olive-green-leopard-skin-meggings,,,,,,,,,,M,,,,,,195,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzs.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918877','1000020410861060',olive-green-leopard-skin-meggings,,,,,,,,,,L,,,,,,205,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzt.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918877','1000020410861061',olive-green-leopard-skin-meggings,,,,,,,,,,XL,,,,,,241,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918877','1000020410861062',olive-green-leopard-skin-meggings,,,,,,,,,,2XL,,,,,,260,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918877','1000020410861063',olive-green-leopard-skin-meggings,,,,,,,,,,3XL,,,,,,280,shopbase,100,continue,manual,88.99,106.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobygCxtaojygqBdemzu.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918878','1000020410861065',snowy-owl-eyes-youth-leggings,Snowy Owl Eyes Youth Leggings,"<p>Embrace the wisdom and beauty of nature with these Snowy Owl Eyes Youth Leggings. Featuring a striking design of watchful owl eyes, these leggings bring a touch of mystique to your workout or everyday style. Perfect for the young adventurer who appreciates both comfort and unique fashion.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>Made from our signature DAKOfits high-performance technology.</li>
 <li>Squat-proof fabric ensures complete coverage and confidence during any activity.</li>
 <li>Buttery-soft material feels like a second skin, providing all-day comfort.</li>
 <li>Full-length design provides complete coverage for yoga, gym sessions, or running errands.</li>
 <li>The vibrant owl eye print wraps around the leg, creating a unique and eye-catching look.</li>
 <li>High, comfortable waistband stays in place during even the most intense workouts.</li>
 <li>Four-way stretch fabric allows for a full range of motion.</li>
 <li>Easy care: machine wash cold, tumble dry low.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/snowy-owl-eyes-capris"" style=""color: #00d1b5; text-decoration: underline;"">Snowy Owl Eyes Capris</a></li>
  <li><a href=""/products/snowy-owl-eyes-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Snowy Owl Eyes Leggings</a></li>
  <li><a href=""/products/snowy-owl-eyes-sports-bra"" style=""color: #00d1b5; text-decoration: underline;"">Snowy Owl Eyes Sports bra</a></li>
</ul>",DAKOfits,Youth Leggings,"active wear,activewear,bird,black,bright,brown,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark brown,eyes,feather,feathers,fitness,gym,gym / workout,gymwear,light brown,owl,petite,snowy owl,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga wear,yogawear,youth,youth leggings,zen,zen yoga",TRUE,,,Size,14,,,,,,104,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,1,Women's snowy owl eyes printed leggings front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918878','1000020410861066',snowy-owl-eyes-youth-leggings,,,,,,,,,,16,,,,,,108,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzv.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918878','1000020410861067',snowy-owl-eyes-youth-leggings,,,,,,,,,,8,,,,,,88,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzw.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918878','1000020410861068',snowy-owl-eyes-youth-leggings,,,,,,,,,,10,,,,,,94,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzy.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918878','1000020410861069',snowy-owl-eyes-youth-leggings,,,,,,,,,,18,,,,,,116,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918878','1000020410861070',snowy-owl-eyes-youth-leggings,,,,,,,,,,12,,,,,,100,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918878','1000020410861071',snowy-owl-eyes-youth-leggings,,,,,,,,,,20,,,,,,120,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobyhaxtaojygqBdemzx.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918880','1000020410861083',small-christmas-lights-kids-leggings,Small Christmas Lights Kid's Leggings,"<p>Let your little one light up the room with our Small Christmas Lights Kid's Leggings. These leggings feature a playful and vibrant print of colorful Christmas lights against a sleek black backdrop. Perfect for adding a touch of festive fun to any activity, these leggings will keep your child feeling comfortable and stylish.</p>

<h2>Why You'll Love It</h2>

<ul>
  <li>Full-length coverage ensures comfort and style all day long.</li>
  <li>Squat-proof fabric provides confidence whether at play or at practice.</li>
  <li>The buttery-soft feel makes these leggings a joy to wear.</li>
  <li>Features a comfortable elastic waistband that stays in place.</li>
  <li>The vibrant Christmas light print wraps around the leg for a dynamic look.</li>
  <li>Perfect for yoga, gym class, running errands, or simply lounging at home.</li>
  <li>Easy care: machine wash cold, tumble dry low.</li>
  <li>Four-way stretch allows for unrestricted movement.</li>
</ul>
<h2>You Might Also Like</h2>
<ul>
  <li><a href=""/products/black-reindeer-christmas-meggings"" style=""color: #00d1b5; text-decoration: underline;"">Black Reindeer Christmas Meggings</a></li>
  <li><a href=""/products/santa-leggings"" style=""color: #00d1b5; text-decoration: underline;"">Santa Leggings</a></li>
  <li><a href=""/products/realistic-christmas-tree-yoga-capris"" style=""color: #00d1b5; text-decoration: underline;"">Realistic Christmas Tree Yoga Capris</a></li>
</ul>",DAKOfits,Kid's Leggings,"active kids,active wear,activewear,black,blue,bright,bright blue,bright green,bright orange,bright pink,bright purple,bright red,bright yellow,children,childrens activewear,christmas,christmas lights,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fairy lights,fit kid,fitness,green,gym,gym / workout,gymwear,kids,kids leggings,orange,pink,purple,red,sport,sports,sports wear,sportswear,vibrant,white,xmas,yellow,yoga,yoga wear,yogawear,zen,zen yoga",TRUE,,,Size,2T,,,,,,56,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdenbs.jpeg,1,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdemzz.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665918880','1000020410861084',small-christmas-lights-kids-leggings,,,,,,,,,,3T,,,,,,62,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdemzz.jpeg,2,Small Christmas Lights Kid's Leggings | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdemzz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918880','1000020410861085',small-christmas-lights-kids-leggings,,,,,,,,,,4T,,,,,,66,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdenbq.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdemzz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665918880','1000020410861086',small-christmas-lights-kids-leggings,,,,,,,,,,5T,,,,,,70,shopbase,100,continue,manual,59.99,71.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdenbr.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmjzgexdambqgaxdmnrvhextqobxgaxtaojygqBdemzz.jpeg,lb,,0,,,,,,,,,0,0
